danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,ID,duration_ms,time_signature,genre,song_name
0.78,0.726,6,-6.486,1,0.0612,0.0377,0.00337,0.133,0.623,122.007,audio_features,2bGMmzUgmispbNsQIoG03Z,151230,4,Hiphop,Rinse & Repeat - Radio Edit
0.762,0.629,10,-4.675,0,0.0739,0.00265,1.34e-06,0.153,0.141,195.754,audio_features,0zkHcrpS7XPE4qlmkoyM3g,215937,4,Underground Rap,I Don't Trust Shit
0.406,0.494,1,-9.117,0,0.0601,0.0274,0.0,0.555,0.2,139.91,audio_features,4nsn9ftA0W71lBXZLgGXho,182560,4,Underground Rap,AQUAFINA (feat. Rich The Kid)
0.509,0.637,4,-4.83,0,0.0471,0.0717,1.08e-05,0.0789,0.378,172.006,audio_features,5oO3drDxtziYU2H1X23ZIp,224000,3,RnB,Love On The Brain
0.839,0.437,5,-11.344,0,0.285,0.0438,2.75e-06,0.131,0.464,82.008,audio_features,0G149jkGWKwrPXUGkEDgWM,271307,4,Rap,Numb
0.802,0.633,1,-4.133,0,0.132,0.138,0.0,0.137,0.375,144.027,audio_features,5N8qbOgIjcPpGcpwS2lEyv,178360,4,Rap,Flooding The Streets (feat. Calboy)
0.337,0.927,9,-4.246,1,0.908,0.763,0.000434,0.732,0.16,170.198,audio_features,17vc1bPXKXQd91xG1xyxI9,277702,3,Trap Metal,MURDER ME SLOWLY
0.433,0.778,2,-4.68,0,0.0371,0.00838,0.0,0.163,0.217,149.864,audio_features,3HE50TVRquwXe9yv2HFoNL,209333,4,Emo,Never Too Late
0.582,0.582,7,-11.422,0,0.0299,0.169,0.872,0.0831,0.329,143.996,audio_features,2hJiMYIOWLNrtWNjFIYaja,240039,4,Dark Trap,Divided
0.843,0.59,6,-11.108,0,0.324,0.407,0.0,0.0533,0.673,105.971,audio_features,0GkJu3lynvL3ndduErQXOn,172367,4,Underground Rap,"The Relay (feat. Ralfy the Plug, Offset Jim, G2 & Murdock)"
0.563,0.679,3,-6.994,0,0.436,0.358,0.0,0.233,0.729,196.956,audio_features,3ASW66hOzCZ5VGhi5qc8QL,137561,4,Underground Rap,Canadian Goose
0.559,0.577,10,-4.505,1,0.0389,0.0441,1e-05,0.331,0.0722,192.104,audio_features,7mjJ4gOLoTwf5eIvy6R0VO,181573,4,Hiphop,Waves
0.635,0.537,7,-7.895,0,0.0832,0.172,0.0,0.418,0.383,125.028,audio_features,3wwo0bJvDSorOpNfzEkfXx,215381,4,Underground Rap,Let Me Know (I Wonder Why Freestyle)
0.905,0.659,1,-4.785,1,0.433,0.0583,0.0,0.0775,0.87,121.103,audio_features,2RYRhxFeiiMMJPUZZiNbfR,183760,4,Rap,Bussdown (feat. Offset)
0.671,0.417,0,-7.87,1,0.102,0.0737,0.0,0.106,0.113,150.026,audio_features,6Pf82iIvS3Vm5JzFhKIVo7,153779,4,Dark Trap,Lost
0.716,0.427,1,-8.992,1,0.053,0.187,0.0,0.354,0.223,108.993,audio_features,7nduUhUmzj9IdkvFmdtO7g,143334,4,Underground Rap,90mh
0.158,0.489,1,-9.607,1,0.0367,0.105,0.233,0.204,0.0379,177.068,audio_features,1cUmfLemDGJwYxSZ4aLpJM,226244,4,Dark Trap,Spearhead - (Druid Weightless Mix)
0.688,0.296,7,-13.433,0,0.0767,0.0591,0.00764,0.173,0.16,148.934,audio_features,4h1FMkXpsOEIuPepqPsk97,146400,4,Dark Trap,TheRoadLessTraveled
0.9,0.665,0,-7.14,1,0.381,0.116,0.0,0.0756,0.388,119.882,audio_features,1dU5NOiCeqhvsgN58DxzJ5,115200,4,Underground Rap,Lean
0.745,0.545,1,-7.508,1,0.0517,0.000633,0.173,0.118,0.422,140.102,audio_features,4sEjP036coptX0Zgbh3OYi,157060,4,Trap Metal,Coffins for Rent
0.802,0.461,1,-9.442,1,0.101,0.00546,7.31e-06,0.0931,0.115,119.974,audio_features,2WfsAJqLEWBVKka0WCN7Zx,191999,4,Underground Rap,See Today
0.506,0.927,10,-5.725,0,0.343,0.0359,0.0,0.17,0.676,167.106,audio_features,79pPZ0QOVe3DXwdVNjHBlu,210400,4,Underground Rap,Gorillas
0.69,0.885,1,-4.977,1,0.318,0.0822,0.0,0.136,0.775,152.11,audio_features,0RKnn4MBqWp0yhPX3qOLZj,134215,4,Underground Rap,Outbreak
0.755,0.563,6,-8.917,0,0.18,0.245,0.0,0.152,0.4,140.987,audio_features,6O3pXjuURSjz1BrddmLUY7,273133,4,Underground Rap,Black Jeep
0.363,0.321,4,-12.144,0,0.0292,0.844,0.406,0.083,0.086,180.244,audio_features,2FjdnL3ylc7TSuTkTk3rnj,149347,4,Dark Trap,This Will Hurt You
0.798,0.568,5,-9.072,0,0.135,0.0213,0.0,0.0586,0.45,148.88,audio_features,6JjEVlMkfHWMeYavkEYzNO,193911,3,Underground Rap,Gassed Up
0.659,0.798,1,-5.648,1,0.114,0.322,0.0,0.121,0.331,149.976,audio_features,5BUy8dAXzY7HkyyLn9Zz0i,208000,4,Underground Rap,Martial Law
0.554,0.978,4,-3.554,1,0.131,0.111,0.0,0.0731,0.594,135.095,audio_features,2uxL6E8Yq0Psc1V9uBtC4F,162600,4,Emo,Faint
0.845,0.535,1,-8.899,1,0.0554,0.049,0.0,0.114,0.194,135.002,audio_features,4HiVLmSQ9K52NuBQwT9Zze,228000,4,Underground Rap,Fulla Dat Funk
0.687,0.77,6,-5.133,0,0.185,0.0575,0.0,0.632,0.822,186.04,audio_features,69KB7BzYk4Dy5zyPdwRpfo,177782,4,Underground Rap,Clouds Clear
0.697,0.673,6,-7.68,1,0.347,0.0212,1.18e-06,0.955,0.523,147.246,audio_features,2YEwz8c1A5frm1BIU5byBM,307133,4,Underground Rap,Take a Walk
0.594,0.472,1,-7.74,1,0.439,0.0389,8.49e-06,0.642,0.891,165.202,audio_features,5l08slmvFRUseHpq85neke,200625,4,Underground Rap,NaNa
0.769,0.829,0,-5.228,1,0.0661,0.00948,6.65e-05,0.301,0.648,159.943,audio_features,5jbDih9bLGmI8ycUKkN5XA,100291,4,Underground Rap,Perfect
0.687,0.834,0,-3.903,1,0.0901,0.0046,4e-05,0.349,0.375,170.152,audio_features,2EFWnx5OAtpRSzLLTW8T57,150569,4,Underground Rap,White Parents Are Gonna Hate This
0.811,0.733,3,-6.605,0,0.461,0.132,0.0,0.115,0.461,149.101,audio_features,1unCwHE1NahmHXdQlmKeBQ,128940,4,Underground Rap,Dont Trust Em
0.667,0.83,0,-5.715,1,0.0749,0.0123,0.0,0.191,0.701,113.03,audio_features,6JV2JOEocMgcZxYSZelKcc,236002,4,Pop,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")"
0.515,0.861,6,-5.585,1,0.0297,0.0085,0.711,0.338,0.15,134.955,audio_features,1N1zx5TAmNMj9Mq7fn4I12,192888,4,Dark Trap,Lost
0.702,0.785,7,-6.842,0,0.743,0.321,0.0,0.0682,0.647,132.857,audio_features,3BVC9lRwjgKrWwDxgFAKA8,169017,3,Underground Rap,Anti
0.745,0.672,9,-5.738,1,0.0346,0.127,0.0,0.103,0.641,108.031,audio_features,1HA2V2EfAgJUBVOju4YfiB,177697,4,RnB,Just A Stranger (feat. Steve Lacy)
0.739,0.864,5,-2.173,1,0.0666,0.014,4.53e-06,0.659,0.64,109.896,audio_features,0WeM70hkHomP10xHUup39A,265960,4,Pop,Lady Marmalade
0.861,0.627,4,-6.438,1,0.342,0.35,0.0,0.112,0.929,139.989,audio_features,7Ay41oJQbfdIrhfNy46PuD,186096,4,Underground Rap,We Don't Luv Em
0.777,0.541,11,-12.814,1,0.453,0.0217,0.0,0.112,0.464,164.968,audio_features,3ClLxqVDc3MFhhMa3ICMDJ,155273,4,Underground Rap,Slept on Me
0.84,0.553,0,-12.398,1,0.0509,0.489,0.86,0.0842,0.0661,120.036,audio_features,75UQ6eZ70RD7DKrCNSPeGg,192048,4,Underground Rap,AsTheAncientHawaiiansUsedToSay
0.723,0.778,4,-7.742,0,0.0344,0.0138,0.314,0.0821,0.08,115.003,audio_features,28tLZozxUTij9dNydgV0Lz,317217,4,Dark Trap,A Pale Shimmer
0.442,0.855,6,-2.985,0,0.0288,0.00049,0.0137,0.273,0.363,175.543,audio_features,4eTIe5eqds88bA9ua6p5p6,243640,4,Emo,Fine Again
0.594,0.749,3,-6.251,1,0.0677,0.00188,0.000139,0.0869,0.344,130.064,audio_features,0Mn3amMRMoabaoTf1Publ4,205746,4,Pop,Confident
0.506,0.685,7,-5.646,1,0.0485,0.135,0.0,0.0959,0.221,150.136,audio_features,7JBJ4Jw1nX2HnGK9J3Slfb,156526,3,Dark Trap,Luvmeansdeath
0.899,0.735,4,-7.719,1,0.4,0.0506,0.0,0.15,0.884,143.001,audio_features,3faAAUxohrxqYhPlneZ3XV,188107,4,Underground Rap,UP THE SMOKE (with Offset)
0.552,0.598,6,-9.529,0,0.0983,0.000423,0.139,0.0805,0.442,155.134,audio_features,3YreXzJAZRrchO72v5G5K9,123625,4,Underground Rap,RedRover
0.655,0.662,9,-9.145,0,0.195,0.00881,0.0,0.228,0.137,131.036,audio_features,1gHC5zFCmKnjKDBtDBoUQZ,237604,4,Underground Rap,Big Shrimp
0.747,0.821,9,-5.284,0,0.103,0.0369,0.000741,0.324,0.664,190.598,audio_features,5AAEUP0EiGxZwqujNPmHj7,237867,4,Underground Rap,The Philosophy Of Horror
0.719,0.678,8,-6.399,0,0.116,0.39,0.0,0.142,0.545,140.004,audio_features,3PjVPlu7viwqBlR9maps2R,164672,4,Rap,Feel the Vibe (feat. Lil Skies)
0.551,0.836,10,-3.838,0,0.0524,0.00502,2.1e-05,0.0425,0.758,185.063,audio_features,6Uy6K3KdmUdAfelUp0SeXn,220573,4,Pop,Brave
0.578,0.645,11,-4.951,0,0.0476,0.434,0.0,0.36,0.31,181.328,audio_features,1VoJttdilLYpbpYN142Zek,223373,4,Hiphop,Real Life
0.714,0.469,1,-6.426,1,0.101,0.0498,5.43e-06,0.179,0.142,184.028,audio_features,3gfMdc7rycioPxB4ggoVCo,167027,4,Dark Trap,Leave Your Things Behind II
0.514,0.73,4,-8.491,0,0.387,0.474,0.0,0.511,0.699,167.655,audio_features,7w97IYlna881b8oOnzckg0,246773,4,Rap,Growing Pains III
0.533,0.494,4,-13.619,1,0.0267,0.0354,0.869,0.103,0.083,207.952,audio_features,3wk7htRU4vNydyyktW5GJr,254577,4,Dark Trap,Pretty
0.336,0.879,4,-4.427,0,0.0396,0.00166,0.0665,0.18,0.0893,152.975,audio_features,2T3jhGPjiNI5DPJMnb7NKN,279467,4,Emo,One Man Drinking Games
0.474,0.954,7,-4.923,1,0.0953,2.9e-05,5.17e-05,0.128,0.194,120.077,audio_features,6LMmUeyrFJ5UWcVYP9Q9gf,214067,4,Emo,I Am Bulletproof
0.231,0.96,1,-4.632,0,0.19,7.7e-05,0.0164,0.366,0.359,174.837,audio_features,1t691YREI1vhlo0y7t1ZS5,209267,4,Emo,Holiday
0.546,0.528,0,-7.12,0,0.0689,0.111,1.08e-05,0.254,0.259,125.0,audio_features,7bDj6Ar84jUrrSCwJFj3gx,142312,4,Underground Rap,Lavagirl
0.839,0.563,2,-7.023,1,0.162,0.279,0.0,0.111,0.136,140.036,audio_features,6AFWx8JqsslV2MsWhpGjnR,137143,4,Dark Trap,I LIKE BLOOD
0.541,0.888,0,-3.104,0,0.0662,0.0145,0.0,0.203,0.604,138.043,audio_features,47fdlM6ugvckoma8RTA1wC,214345,4,Underground Rap,Honestly (feat. Juice WRLD)
0.817,0.465,2,-5.149,1,0.396,0.0147,0.0,0.106,0.222,157.998,audio_features,2scw7MhKOy7sCXU54e9EJy,189000,4,Underground Rap,Rey Mysterio Remix
0.781,0.579,10,-10.163,0,0.414,0.019,0.0,0.147,0.419,132.041,audio_features,5cJbkaHjKU1aluHj8l1QDY,312760,4,Rap,Gold Gated Villa (feat. C Dot Castro)
0.738,0.862,1,-4.925,1,0.143,0.028,0.0,0.133,0.252,171.013,audio_features,5ZwV22SkYCiGwfApWEXg5M,192982,4,Rap,No Secret
0.716,0.488,7,-8.154,1,0.0551,0.418,8.92e-06,0.106,0.202,188.146,audio_features,3CXp4wXGWfnbmP4XQu3Aaw,264173,4,Emo,Man In The Mirror
0.814,0.575,11,-9.635,1,0.0635,0.172,0.000291,0.109,0.288,120.004,audio_features,3uE1swbcRp5BrO64UNy6Ex,192833,4,Dark Trap,TakingOutTheTrash
0.852,0.696,1,-5.312,1,0.26,0.762,1.03e-05,0.128,0.437,180.922,audio_features,6XLfxlC2qCDXcZtAtdehYP,263429,4,Hiphop,Earth
0.738,0.675,1,-5.543,1,0.319,0.00724,0.0,0.111,0.572,185.02,audio_features,1v6qWqeNHLyuWRrZXtjs5O,166250,4,Dark Trap,95.5
0.497,0.493,4,-11.565,0,0.0363,0.0358,0.939,0.0959,0.0373,179.94,audio_features,3GT842PKfj85m3h4TDwBVR,136000,4,Dark Trap,Yasiin
0.491,0.955,8,-5.213,1,0.0441,0.00105,0.463,0.136,0.127,150.028,audio_features,7C6r7bujxFtTFj1LqtCGAI,220800,3,Dark Trap,Way Too Far
0.246,0.977,10,-2.353,1,0.215,0.00122,0.0035,0.0543,0.183,147.922,audio_features,5h58SoAbDFQKYlVhfw4nWC,287333,4,Emo,It's Raining Men
0.711,0.463,8,-10.601,0,0.112,0.891,0.0,0.137,0.698,173.948,audio_features,27x2tIcwJswikH4dOgUg5x,255216,4,Hiphop,You Dont Need Me
0.524,0.88,0,-8.389,1,0.061,0.00545,1.89e-05,0.852,0.573,140.105,audio_features,7bC04JJWExz5XaeCXu1o4I,112000,4,Trap Metal,LOCO
0.384,0.906,9,-5.248,1,0.0477,6.41e-05,0.000533,0.0893,0.806,159.968,audio_features,7e2SyGqoTqz190Y8BC9FRt,150505,4,Emo,Take My Chances
0.459,0.83,2,-6.254,1,0.0364,5.15e-05,0.00014,0.206,0.431,155.827,audio_features,1ZozJfi8u9cO2Ob8KwiwNT,316733,4,Emo,Higher
0.392,0.423,7,-15.156,1,0.0506,0.82,0.0843,0.0991,0.236,150.208,audio_features,0jWUHlUXVCZ1oDNoqPuySX,335607,4,Dark Trap,"Halloween, but All Year"
0.551,0.884,1,-2.572,0,0.356,0.0717,5.27e-06,0.659,0.545,174.082,audio_features,0YPvUeWc5i95zfwpTmkf95,174266,4,Hiphop,We Made It Up
0.618,0.693,7,-5.943,0,0.45,0.246,0.0,0.112,0.454,170.982,audio_features,1JxV2A7IFlmosxlCckJ8Yc,283551,4,Underground Rap,Do Not Disturb
0.749,0.583,11,-6.375,1,0.197,0.193,0.0,0.0846,0.606,149.964,audio_features,3gNSJtIi1518VFmoXoSebm,191970,4,RnB,Spice
0.71,0.888,2,-6.457,1,0.235,0.0591,0.0,0.134,0.816,170.193,audio_features,25F6MWrnFBCXVnpN4n76EK,225987,4,Underground Rap,Keanu Reeves
0.595,0.478,7,-11.256,1,0.0702,0.679,0.0006,0.0812,0.0358,190.048,audio_features,6B7jGL1RmprYOFvss1fqOr,166844,4,Dark Trap,Dark Light
0.597,0.232,7,-9.411,0,0.0332,0.831,0.0,0.0723,0.094,157.824,audio_features,6Q0KBExmZVG7KVoFA8CRag,148760,4,Hiphop,the interlude that never ends
0.764,0.774,5,-2.871,0,0.202,0.0178,0.0,0.113,0.597,149.952,audio_features,6UHfW9PmGAUjIVeIkPzPQ2,168980,4,Underground Rap,Only The Team (with Lil Mosey & Lil Tjay)
0.708,0.795,5,-5.134,1,0.0308,0.502,0.000924,0.146,0.331,140.055,audio_features,2KXXE8jdnxHyGwAZdNGX24,240053,4,Dark Trap,No Time
0.84,0.635,1,-6.392,1,0.309,0.00799,0.0,0.133,0.329,131.99,audio_features,1uO3uDcnAFjz4ZaQjBlM6a,237406,4,Underground Rap,"495 (feat. Rico Nasty, YungManny, Big Flock, Big JAM & Weensey)"
0.645,0.85,7,-4.184,1,0.193,0.00119,0.0,0.241,0.45,181.998,audio_features,51rdCmgHBzg9HJ7eHjVRK9,204267,4,Underground Rap,ONE OF US
0.813,0.637,8,-8.337,0,0.366,0.0292,0.00362,0.241,0.576,184.332,audio_features,3yhatBRYsMwuozCdQsGiTS,283200,4,Hiphop,Hard Core Rap Act
0.803,0.652,0,-6.942,1,0.0628,0.17,0.0,0.0797,0.0514,113.044,audio_features,7lAqfXpxfLg1yIH2AggdpD,117447,4,Underground Rap,Live from the Creek
0.585,0.518,9,-12.085,0,0.0395,0.267,0.8,0.0972,0.0859,136.006,audio_features,3xM1pfez7CBOCBp2XUIEcG,202946,4,Dark Trap,Wanderers - Nightblure Remix
0.512,0.521,10,-10.386,0,0.0878,0.14,0.0,0.111,0.229,139.918,audio_features,7bw3BR47CySVMrzZEuXsYl,148608,4,Dark Trap,METHADONE
0.786,0.713,2,-6.201,1,0.147,0.009,1.88e-05,0.149,0.54,160.046,audio_features,2fe43BkB7a1NrD0BwQnOtG,168000,4,Underground Rap,Fema
0.757,0.571,0,-8.894,1,0.414,0.291,0.0,0.582,0.466,109.948,audio_features,7cXiTqYJGjF8Wa8hSUXnHI,188473,4,Underground Rap,Gucci Goyard Gosha
0.897,0.71,1,-5.2,1,0.281,0.00125,0.000302,0.135,0.796,180.008,audio_features,4BBmHIR6PQOSejVduJWGZy,127981,4,Dark Trap,HEADSHOT
0.75,0.828,1,-2.092,1,0.106,0.00248,0.000957,0.281,0.327,120.018,audio_features,18FJF9PfuJ3jQffoXFxFNy,273063,4,Dark Trap,"You'renottheshiit, Pt. 3"
0.623,0.487,1,-7.954,1,0.113,0.0322,0.0,0.146,0.507,138.893,audio_features,2bppvcuQhuMcJZHtM9So7r,309040,4,RnB,"Love in This Club, Pt. II (feat. Beyoncé & Lil' Wayne)"
0.867,0.403,6,-8.996,0,0.274,0.0535,7.73e-06,0.185,0.38,138.001,audio_features,7dAjrcykxdDA87r4zPUTEU,126798,4,Underground Rap,RUN IT BACK!
0.429,0.593,1,-9.674,1,0.405,0.0058,1.51e-06,0.13,0.442,167.016,audio_features,36rVUAsAX9qg1QbNDPTS6E,164310,4,Dark Trap,Regular
0.612,0.538,7,-7.338,0,0.065,0.187,0.0,0.102,0.231,146.896,audio_features,4nwD0dNOk1NjTAXiPwHQii,156996,4,Hiphop,For You
0.596,0.661,5,-6.239,0,0.226,0.31,0.0,0.0847,0.86,129.491,audio_features,5mNV8Mz59bzyuQ53gTw0c0,232573,5,RnB,Where the Party At (feat. Nelly)
0.601,0.744,3,-3.983,1,0.107,0.43,0.0,0.292,0.143,136.028,audio_features,6ci7fP5fdAHLHKz5lxtbXm,168693,4,Trap Metal,ORBITAL
0.715,0.977,11,-5.161,1,0.172,0.00504,2.13e-05,0.0729,0.475,130.022,audio_features,498mwlp5cIpSC9MGXQYt3i,122846,4,Trap Metal,ANTICLOUD
0.706,0.751,9,-6.323,1,0.0708,0.173,0.0,0.168,0.195,182.062,audio_features,4E5P1XyAFtrjpiIxkydly4,182307,4,RnB,Replay
0.79,0.545,0,-9.759,0,0.0943,0.204,1.95e-06,0.279,0.359,197.922,audio_features,7hLqgIS9zu4bSOn1OaQKEp,172041,4,Underground Rap,Effortless
0.607,0.79,2,-9.451,0,0.0444,0.00671,0.307,0.112,0.0629,210.028,audio_features,2tjktXYnwafkpcd8ul0qTx,224000,4,Dark Trap,Horizon
0.373,0.86,11,-4.869,0,0.0533,0.00904,2.77e-05,0.228,0.482,175.103,audio_features,02CpTZfwje8XMYvtO08i25,214947,4,Emo,Going Under
0.794,0.685,2,-5.727,1,0.375,0.0625,0.0,0.0818,0.194,139.977,audio_features,7Fur0xdBxvYbIT3qNUtYT2,128973,4,Underground Rap,Lamborghini Getaway
0.867,0.796,6,-4.73,1,0.0693,0.202,0.0,0.0838,0.776,185.532,audio_features,32SFvZODywPBVDYSYtqxCj,231040,4,Hiphop,Ruff Ryders' Anthem - Re-Recorded
0.875,0.843,7,-3.772,1,0.0368,0.00469,0.00381,0.106,0.733,110.792,audio_features,3tnxGMetnz5YVivUWJJ8ay,297973,4,RnB,I'm Real
0.654,0.762,1,-3.994,1,0.0705,0.0956,0.0,0.171,0.0728,132.1,audio_features,0EoJCSeuAq9Ilw2AesTBUu,159027,4,Rap,Mad Man (feat. Playboi Carti)
0.344,0.886,1,-8.355,1,0.12,0.0597,0.0122,0.15,0.216,210.648,audio_features,0PzqvTkVwIJ9yYeQWT9mC5,150774,4,Trap Metal,Envy
0.598,0.774,6,-7.727,0,0.356,0.657,4.44e-05,0.575,0.752,184.572,audio_features,3jbY9X0XZcdMMGmqI6c8ys,147133,4,Underground Rap,Lynguistics [Deluxe Edition]
0.812,0.541,11,-8.912,1,0.042,0.268,0.0,0.071,0.77,149.987,audio_features,07stbgVp3PNKRk12IQ0ZCh,132227,4,Underground Rap,white tee
0.673,0.642,1,-9.367,1,0.042,0.0668,0.0,0.161,0.202,135.129,audio_features,44lUcHz7LXhvdlwLy8WsBg,265000,4,Hiphop,How It Was (feat. Future)
0.614,0.623,6,-6.988,1,0.0276,0.18,0.0152,0.13,0.525,138.318,audio_features,3CdfleVcSZEXU7n2krd5mK,108565,4,Dark Trap,Nightmare
0.416,0.967,9,-2.289,0,0.109,0.000367,0.0,0.0632,0.431,171.032,audio_features,1VpTwecl7EbQiGyVsvwFQE,192787,4,Emo,When Your Heart Stops Beating
0.536,0.836,8,-5.107,1,0.474,0.0634,0.0,0.21,0.398,187.328,audio_features,0lqKrmXUgswg8JarLKs89l,267813,4,Hiphop,Dumpin'
0.811,0.546,2,-6.977,1,0.345,0.0334,0.0,0.109,0.308,164.129,audio_features,3qTciobuKIFRqIz2pHZPSy,178678,4,Underground Rap,Losses
0.535,0.515,1,-13.003,1,0.41,0.0406,0.0,0.219,0.318,134.146,audio_features,53EEnynqUcxzo7uiKuJMBH,236669,4,Underground Rap,Tonight
0.236,0.799,4,-5.167,0,0.0939,0.0136,0.0,0.0948,0.303,208.951,audio_features,0Zh3tKIphLOvQux4dA6PFZ,279027,4,Emo,Mama
0.705,0.689,8,-6.027,1,0.219,0.00701,0.0,0.0881,0.294,204.07,audio_features,2UzIX9J5ejSBSaSrHy7ZLD,132329,4,Underground Rap,Dome Cum
0.76,0.664,11,-6.96,0,0.0464,0.0816,0.0,0.405,0.526,116.011,audio_features,7nfWJbkjFEojIGtTREDoK0,256600,4,Emo,One and Only
0.651,0.772,2,-5.761,1,0.0925,0.174,0.0,0.114,0.165,162.018,audio_features,50Hfpepz7AgseN8oicYztM,238037,4,Underground Rap,No Segregation
0.9,0.521,4,-7.286,0,0.147,0.0135,0.0,0.0951,0.213,132.007,audio_features,31iqpzg1ZXLLgq0L5iIwLe,218182,4,Underground Rap,Throat Baby (Go Baby)
0.366,0.784,7,-5.482,1,0.113,0.0199,1.89e-05,0.612,0.385,152.81,audio_features,5D0tWpPWM6M2WMgQNJM8WQ,115908,4,Trap Metal,Unconditional
0.734,0.671,1,-7.107,1,0.0315,0.118,0.00317,0.352,0.113,188.05,audio_features,33i3xxHB4YSYGYbtJrwwO8,194080,4,Hiphop,Foreword (feat. Rex Orange County)
0.46,0.879,1,-9.114,1,0.452,0.251,0.0,0.353,0.943,177.753,audio_features,4sPcakEhEt8usa0HIGRg0x,88989,4,Underground Rap,sirens (Bonus)
0.543,0.268,11,-17.464,0,0.0862,0.577,0.000702,0.286,0.118,174.018,audio_features,5e8DUgWO5Zt96FN66VTyoo,282307,4,Dark Trap,Sorry I Never Apologized
0.846,0.548,1,-9.875,1,0.605,0.415,0.0,0.286,0.751,138.02,audio_features,2z8tZ7BZ1GzFIlaPt5qWKx,313427,4,Hiphop,Diamonds & Wood
0.686,0.589,2,-6.831,1,0.0295,0.00305,0.828,0.276,0.259,123.964,audio_features,02lPNSgehiFIo7BcdCnkt0,257463,4,Dark Trap,Falling Apart
0.806,0.544,6,-5.653,1,0.0743,0.161,1.69e-05,0.135,0.354,145.915,audio_features,0EMZeBZm6pNg9z14Oj12DH,120033,4,Underground Rap,Phenomenal!
0.669,0.684,5,-3.544,0,0.0696,0.516,0.0,0.214,0.41,146.908,audio_features,4wVuGccjXDNf9sWWVajkpk,117093,4,Rap,100k On A Coupe (feat. Calboy)
0.533,0.469,9,-8.786,0,0.14,0.00428,0.0133,0.326,0.33,185.664,audio_features,32vB9E8TE54zObotzAd5Je,155016,3,Dark Trap,Ugly
0.656,0.535,6,-7.469,1,0.0309,0.203,1.07e-05,0.114,0.143,115.012,audio_features,138Xq3G4YSQi6a5NpAAx65,226435,4,Dark Trap,HOME
0.307,0.474,7,-13.321,0,0.112,0.583,0.0553,0.0986,0.0332,174.012,audio_features,6oRdlnYtrfCCACSIaYGvrh,250364,5,Dark Trap,Cycles
0.707,0.52,6,-7.572,0,0.0749,0.204,0.0,0.408,0.491,180.024,audio_features,3iyxVqVFcGPYd96fkunrAk,166000,4,RnB,17
0.29,0.48,5,-6.583,1,0.0296,0.116,3.03e-06,0.626,0.382,112.62,audio_features,2Guz1b911CbpG8L92cnglI,229235,4,Emo,Your Guardian Angel
0.623,0.734,9,-5.948,1,0.107,0.0162,1.75e-06,0.145,0.37,107.853,audio_features,2meEiZKWkiN28gITzFwQo5,244453,4,Pop,Into You
0.756,0.49,10,-12.265,0,0.11,0.25,0.403,0.105,0.606,165.05,audio_features,2TElexeJMX3OyXil4DWbVs,186867,4,Hiphop,Street Punks
0.737,0.562,5,-8.156,1,0.373,0.283,0.0,0.0727,0.457,162.03,audio_features,0rGipWrGwAnZsaVkyiJpap,168312,4,Dark Trap,Day for Day
0.698,0.667,0,-7.168,1,0.244,0.229,2.91e-06,0.667,0.0956,123.844,audio_features,6WjDd9OXq4YP76DM8xVjJW,157858,4,Trap Metal,Concussion
0.579,0.719,11,-5.77,1,0.0318,0.014,0.000625,0.208,0.0999,125.02,audio_features,6IalShMa3X8VMVufFaBnP9,193190,4,Underground Rap,HXW THEY JUDGE
0.745,0.686,1,-6.521,1,0.105,0.00682,4.87e-06,0.0741,0.455,141.042,audio_features,0pZxmolVGDbqcDqMT5koA9,191138,4,Underground Rap,Fie Bars
0.583,0.61,5,-5.639,0,0.0382,0.00425,0.000105,0.14,0.336,114.06,audio_features,2zFF6jG5hQArbzcXz3KUWk,214740,4,Pop,Cool for the Summer
0.658,0.607,1,-5.678,1,0.205,0.0127,0.0,0.159,0.171,149.934,audio_features,4z4rETivtcdIiqFMWWHzze,324569,4,Hiphop,White America
0.644,0.417,10,-12.011,0,0.0474,0.943,4.57e-06,0.161,0.582,140.016,audio_features,4ujKMPQMUud5U8yLnETgSc,87664,4,Dark Trap,TimeshareCondominium
0.261,0.882,11,-3.396,1,0.245,0.00237,0.0,0.153,0.287,191.871,audio_features,2DJcPaiBbHgChXXV3odTBn,159200,4,Underground Rap,Sacrifice (Kamiyada x King Yosef) [Prod. By The Wild Dutchman
0.424,0.9,11,-4.474,0,0.0993,0.00241,0.125,0.197,0.26,164.019,audio_features,4aTF9Z1g7BWedmuWJq2wCq,163912,4,Dark Trap,SILVER
0.522,0.47,8,-5.12,0,0.117,0.465,0.0,0.143,0.66,133.216,audio_features,5FndsjKGPimY2JzuEgusHf,196047,3,Emo,Blijf Met Je
0.775,0.68,0,-5.508,0,0.0629,0.00906,0.0,0.109,0.656,114.025,audio_features,0HFx7PLqzGxSfN59j3UHmR,207719,4,Pop,Want to Want Me
0.576,0.782,1,-10.125,1,0.0388,0.608,0.934,0.111,0.111,125.503,audio_features,7MYulTjMF1SFGFGwnr5vwT,243400,4,Hiphop,Hold Tight
0.812,0.874,6,-6.015,0,0.0905,0.109,2.48e-05,0.214,0.47,120.025,audio_features,44AtutBMMWw14r9CkZ0wna,229973,4,RnB,Elevator (feat. Timbaland)
